Title,Price,Rating,Reviews
"MSI 2024 모던 15 코어Ultra7 인텔 14세대, 블랙, 512GB, 16GB, Free DOS, Modern 15 H AI C1MG-U7","999,000",,0
"무선마우스 증정 LG전자 울트라PC GX5DK GX56K 15인치 노트북, 화이트, 라이젠5, 2TB, 32GB, WIN11 Home","1,069,000",5.0,34
"HP 2023 빅터스 15 코어i5 인텔 13세대 지포스 RTX 4050, Ceramic White, 512GB, 16GB, Free DOS, 15-fa1015TX","1,178,470",5.0,142
"HP 2023 오멘 16 코어i5 인텔 13세대 지포스 RTX 4060, Shadow Black, 1024GB, 32GB, WIN11 Home, 16-wf0156tx","2,047,150",4.5,334
"삼성전자 갤럭시북4 프로 NT960XGK-K71A 16인치 인텔 울트라7 영상편집 사무용 코딩용 대학생 고사양 120Hz 터치스크린 윈도우11 노트북, WIN11 Home, 16GB, 1TB, 문스톤 그레이","1,989,000",5.0,489
"HP 2023 오멘 16 라이젠7 라이젠 7000 시리즈 지포스 RTX 4060, 쉐도우 블랙, 1TB, 32GB, WIN11 Home, 16-xf0038AX","1,989,090",5.0,481
"솔탑 19V 3.42A 노트북용 어댑터 + 10종 젠더, SOLTOP-163","20,000",4.5,107
"레노버 2024 아이디어패드 슬림 5 15IRU 코어5 인텔 14세대, Cloud Grey, 512GB, 16GB, Free DOS, 83D00005KR","899,000",5.0,1
"삼성전자 갤럭시북4 15.6 코어I5 13세대 한컴오피스팩 및 무선마우스, R-A51AG, WIN11 Pro, 16GB, 1TB, 그레이","1,099,000",5.0,353
"삼성전자 갤럭시북4 프로 14인치 인텔 코어 울트라5 최신형 사무용 가벼운 터치 노트북, WIN11 Home, 16GB, 512GB, 플래티넘 실버","1,549,000",5.0,124
"레노버 2023 아이디어패드 슬림 3 16ABR8 16 라이젠7 라이젠 7000 시리즈, Arctic Grey, 1TB, 16GB, Free DOS","1,008,000",5.0,35
"삼성전자 갤럭시북4 프로 NT960XGK-K71A 16인치 인텔 울트라7 영상편집 사무용 코딩용 대학생 고사양 120Hz 터치스크린 윈도우11 노트북, WIN11 Home, 32GB, 1TB, 문스톤 그레이","2,189,000",5.0,489
"레노버 2024 아이디어패드 프로 5 16AHP9 라이젠7 라이젠 8000 시리즈 지포스 RTX 3050, Arctic Grey, 512GB, 16GB, WIN11 Home, IdeaPad PRO5 16AHP9","1,589,000",5.0,2
"HP 2024 자비스 AI 노트북 15 코어Ultra5 인텔 14세대, Natural Silver, 512GB, 16GB, WIN11 Home, 15-fd1029TU","998,990",4.5,48
"레노버 2024 아이디어패드 프로 5i 16IMH 코어Ultra9 지포스 RTX 4050, Arctic Grey, 1TB, 32GB, Free DOS, 83D4002GKR","1,958,990",4.5,2
"삼성전자 2023 삼성 갤럭시북3 360 15.6 코어i5 인텔 13세대 Iris Xe, 미스틱 실버, 512GB, 16GB, WIN11 Home, NT750QFT-A51A","1,399,000",5.0,571
"Apple 2023 맥북 프로 14 M3, 실버, M3 8코어, 10코어 GPU, 512GB, 8GB, 한글","2,198,800",5.0,792
"레노버 2024 LOQ 15AHP9 라이젠5 라이젠 8000 시리즈 지포스 RTX 4050, Luna Grey, 512GB, 16GB, Free DOS, 83DX004NKR","1,499,000",5.0,2
"에이수스 2024 비보북 15 코어i5 인텔 13세대, 콰이어트 블루, 512GB, 16GB, Free DOS, X1502VA-BQ326","779,000",5.0,2
"HP 2023 오멘 16 라이젠7 라이젠 7000 시리즈 지포스 RTX 4060, 쉐도우 블랙, 512GB, 16GB, WIN11 Home, 16-xf0052AX","1,849,890",5.0,481
TG삼보 노트북 켄싱턴 락 케이블 도난방지 다이얼식,"4,950",4.5,28
"삼성 갤럭시북3 프로 14형 인텔 13세대 윈도우11 사무용 가벼운 고사양 노트북, 베이지, 갤럭시북3프로, 코어i7, 256GB, 16GB, WIN11 Home","1,489,000",5.0,418
"삼성전자 갤럭시북4 프로360 NT960QGK-K71AR 16인치 인텔 Ultra 7 (WIN11 SSD 1TB 32GB), WIN11 Home, 32GB, 문스톤 그레이","2,199,000",5.0,202
"HP 2024 파빌리온 에어로 13 라이젠7 라이젠 8000 시리즈, 내추럴 실버, 1TB, 16GB, WIN11 Home, 13-bg0007AU","1,399,000",5.0,1
"레노버 2024 아이디어패드 슬림 5 16IMH 코어Ultra5 인텔 14세대, Cloud Grey, 512GB, 16GB, WIN11 Home, 83DC002WKR","1,089,000",5.0,2
"삼성전자 갤럭시북4 프로 NT960XGQ-A51A 인텔 울트라5 색상선택 16인치 고해상도 AI 노트북 사무용 대학생 터치스크린 노트북, 문스톤그레이, NT960XGQ-A51AG, 코어Ultra5, 1TB, 16GB, WIN11 Home","2,048,000",5.0,346
"MSI 2023 알파 17 라이젠9 라이젠 7000 시리즈 지포스 RTX 4070, 블랙, 1TB, 32GB, Free DOS, 알파 17 C7VG-R9 QHD","2,099,000",4.5,90
"레노버 2022 씽크북 16 G4+ IAP 16 코어i7 인텔 12세대, Arctic grey, 512GB, 16GB, WIN11 Home, 21CY005HKR","1,322,760",5.0,19
"삼성전자 갤럭시북2 NT550XEZ-A58A -a 정품 윈도우 11 설치 가성비 업무용 학생용 노트북, WIN11 Pro, 32GB, 2TB, 코어i5, 그라파이트","1,089,000",5.0,8
"삼성전자 2024 갤럭시북4 프로 16 코어i7 인텔 13세대 Iris Xe, 그라파이트, NT960XFG-K71AG, 코어Ultra7, 512GB, 16GB, WIN11 Home","1,889,000",5.0,425
"Apple 2022 맥북 에어 13 M2, 스페이스그레이, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 영문, Z15T0001G","1,541,400",5.0,5517
"삼성전자 갤럭시북4 프로 360 16인치 인텔 코어 울트라5 터치 디스플레이 WQXGA+ 태블릿 2in1 S펜 사무용 업무용 AI OLED 노트북, 갤럭시북 360, WIN11 Home, 16GB, 512GB, 문스톤 그레이","1,849,000",5.0,111
"삼성전자 2023 갤럭시북3 360 15.6 코어i5 인텔 13세대 Iris Xe, 미스틱 실버, 512GB, 16GB, WIN11 Home, NT750QFT-A51A","1,399,000",5.0,411
"[정품] ASUS C200M C200MA 전용 노트북 어댑터 아답타 충전기 19V 1.75A (33W), 2. 잭규격: 4.0x1.35","14,500",5.0,92
"에이수스 2024 TUF 게이밍 A16 라이젠9 라이젠 7000 시리즈 지포스 RTX 4060, Mecha Gray, 1TB, 32GB, Free DOS, FA607PV-QT059","1,729,990",4.5,23
"에이수스 2023 젠북 S 13 OLED 코어i5 인텔 13세대, 바솔트 그레이, 512GB, 16GB, WIN11 Home, UX5304VA-NQ206W","1,139,000",5.0,2
"레노버 아이디어패드 플렉스 5 14IRU8 코어i5 인텔 13세대, ABYSS BLUE, 512GB, 16GB, WIN10 Home, 82Y00074KR","1,049,000",5.0,8
"Apple 2022 맥북 에어 13 M2, 스타라이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글, MLY23KH/A","1,477,400",5.0,5517
"홈플래닛 PD 45W PPS 컴팩트 초고속 충전기 + CtoC 케이블 (갤럭시 플러스 울트라 호환 아이폰 호환), 블랙","11,140",4.5,776
"레노버 2023 아이디어패드 슬림 5 16ABR8 16 라이젠5 라이젠 7000 시리즈, CLOUD GREY, 512GB, 16GB, Free DOS, 82XG002QKR","979,900",5.0,238
하이닉스 노트북용 RAM 8GB DDR5-4800MHz 새상품/벌크 당일출고/무료배송,"17,900",4.5,13
"LG전자 그램 Pro 16 코어 울트라5 인텔 Arc, 에센스 화이트, 256GB, 16GB, WIN11 Home, 16Z90SP-GA5CK","1,935,960",5.0,180
"삼성전자 2021 갤럭시북 15.6 코어i7 인텔 11세대, 미스틱 블랙, 256GB, 8GB, WIN11 HOME, NT761XDA","969,000",5.0,1169
"레노버 2022 ThinkBook 15 G4 IAP 코어i5 인텔 12세대, 미네랄 그레이, 256GB, 16GB, WIN11 Home, 21DJ00C2KR","880,010",5.0,49
"레노버 2024 요가 프로 7 14IMH9 코어Ultra7 인텔 14세대 지포스 RTX 4050, Luna Grey, 1TB, 32GB, Free DOS, 83E2002HKR","2,099,000",,0
한국미디어시스템 삼성 A13-040N2A 전용 (일체형) AD-4019A 호환 어댑터 BLACK,"8,400",4.5,82
"LG전자 그램 14 코어Ultra5, 에센스화이트, 512GB, 16GB, WIN11 Home, 14Z90S-GA56K","1,539,000",4.5,6
"삼성전자 갤럭시북4 프로 NT960XGQ-A52A 인텔 코어 울트라 5 삼성노트북 고해상도 AI 노트북 사무용 노트북 대학생 노트북, 문스톤그레이, NT960XGQ-A52AG, 코어Ultra5, 512GB, 32GB, WIN11 Home","1,949,000",5.0,346
"Apple 2022 맥북 에어 13 M2, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글, MLY43KH/A","1,383,390",5.0,5517
"Apple 2024 맥북 에어 13 M3, 미드나이트, M3 8코어, 10코어 GPU, 512GB, 8GB, 35W 듀얼, 한글","1,681,540",5.0,105
"레노버 2024 아이디어패드 프로 5 14AHP9 라이젠7 라이젠 8000 시리즈 지포스 RTX 3050, Arctic Grey, 512GB, 16GB, WIN11 Home, IdeaPad PRO5 14 AHP9","1,569,000",,0
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 512GB, 16GB, Free DOS, 83AQ003LKR","1,499,000",5.0,15
"에이수스 2023 비보북 16X OLED 코어i7 인텔 13세대, 쿨 실버, 512GB, 16GB, Free DOS, K3604VA-L2053","899,000",3.5,3
"레노버 IdeaPad Slim1-15ALC7 + WIN11 사무용 인강용 노트북 R5-5500U, 레노버 아이디어패드 Slim1-15ALC7, WIN11 Home, 16GB, 256GB, Cloud Gray","505,000",4.5,3
"와이피 다기능 9단조절 휴대용 접이식 스탠드 받침대 각도조절 노트북 맥북 거치대 -YP9001, 블랙","26,000",5.0,140
"HP 2024 노트북 240 G10 14 코어i5 인텔 13세대, 블랙, 512GB, 16GB, Free DOS, G10-9F1E3PT","701,570",5.0,1
"Apple 2019 맥북 프로 터치바 16, 스페이스 그레이, 코어i7 9세대, 512GB, 16GB, MAC OS, MVVJ2KH/A","1,298,000",5.0,1833
"HP 노트북 충전기 19.5V 2.31A 45W 연결잭 직경 4.5X3.0mm 블루팁 (전원케이블 포함), HP 45W 노트북 충전기 + 전원케이블 포함","22,900",5.0,167
"Apple 2023 맥북 프로 14 M3, 실버, M3 Pro 11코어, 14코어 GPU, 512GB, 18GB, 한글","2,660,900",5.0,792
"LG전자 2023 그램16, 스노우 화이트, 코어i5, 512GB, 16GB, WIN11 Home, 16Z90R-GA56K","1,989,000",5.0,69
"MSI 2023 CYBORG 15 15.6 코어i5 인텔 12세대 지포스 RTX 4060, 블랙, 512GB, 8GB, Free DOS, A12VF-090XKR","1,149,000",5.0,28
"HP 엔비 x360 15.6 코어i5 인텔 12세대, Natural Silver Aluminum, 512GB, 16GB, WIN11 Home, 15-ew0049TU","1,029,000",4.5,106
"에이수스 2023 TUF 게이밍 F15 코어i5 인텔 12세대 지포스 RTX 3050, Mecha Gray, 512GB, 8GB, Free DOS, FX507ZC4-HN005","1,099,000",5.0,12
"레노버 2023 아이디어패드 슬림 3 16ABR8 16 라이젠5 라이젠 7000 시리즈, Arctic Grey, 1TB, 16GB, Free DOS, 82XR000FKR","883,150",5.0,243
"에이수스 2021 BR1100C 11.6, 다크 그레이, 셀러론, 64GB, 4GB, WIN10 Pro, BR1100CKA-GJ0270RA","328,150",4.5,3
"에이수스 2023 비보북 프로 16 코어i9 인텔 13세대 지포스 RTX 4050, 콰이어트 블루, 512GB, 16GB, Free DOS, K6602VU-N1027","1,899,000",5.0,25
"기가바이트 2024 어로스 16X 코어i7 인텔 14세대 지포스 RTX 4070, Midnight Gray, 1TB, 16GB, Free DOS, AORUS 16X ASG-53KR","2,312,910",5.0,6
"레노버 2022 ThinkBook 15 G4 IAP 코어i5 인텔 12세대, 미네랄 그레이, 256GB, 16GB, Free DOS, 21DJ00C2KR","706,250",5.0,49
"레노버 2023 요가 슬림 7 프로 X 14ARH7 라이젠5 라이젠 6000 시리즈 지포스 RTX 3050, 오닉스 그레이, 512GB, 16GB, Free DOS, 82TL006WKR","1,040,000",5.0,2
"LG전자 2023 그램 15 코어i5 인텔 13세대, 스노우 화이트, 256GB, 16GB, WIN11 Home, 15Z90R-GA56K","1,700,000",5.0,135
"삼성전자 갤럭시북4 프로 14인치 인텔 코어 울트라5 최신형 사무용 가벼운 터치 노트북, WIN11 Pro, 16GB, 512GB, 플래티넘 실버","1,639,000",5.0,124
"레노버 2023 씽크북 15 G5 IRL 15 코어i5 인텔 13세대, 미네랄 그레이, 768GB, 16GB, Free DOS, 21JD0040KR","894,400",4.5,26
"힐링쉴드 노트북 올레포빅 Light 액정보호필름, 1개","17,520",5.0,1
"레노버 2022 ThinkBook 15 G4 ABA 15.6 라이젠5 라이젠 5000 시리즈, 미네랄 그레이, 256GB, 8GB, Free DOS, 21DL0000KR","749,900",5.0,80
"레노버 2023 V14 G4 AMN 14 라이젠3 라이젠 7000 시리즈, Arctic Grey, 256GB, 8GB, Free DOS, 82YT000CKR","499,000",5.0,6
"HP 2024 자비스 AI 노트북 15 코어Ultra5 인텔 14세대, Natural Silver, 1TB, 16GB, WIN11 Home, 15-fd1029TU_T1","1,099,000",,0
"HP 2023 노트북 15 라이젠5 라이젠 7000 시리즈, Natural Silver, 512GB, 16GB, WIN11 Home, 15-fc0072AU","985,000",5.0,934
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 512GB, 16GB, WIN11 Home, 83AQ003LKR","1,598,920",5.0,15
"레노버 2024 LOQ 15IRX 코어i7 인텔 14세대 지포스 RTX 4060, Luna Grey, 1024GB, 16GB, Free DOS, 83DV004CKR","1,764,900",4.5,49
"레노버 2024 LOQ 15IRX 코어i7 인텔 14세대 지포스 RTX 4060, Luna Grey, 1024GB, 32GB, Win11 Home, 83DV004CKR","2,000,810",4.5,49
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 1TB, 16GB, Free DOS, 83AQ003LKR","1,664,900",5.0,15
"HP 2023 노트북 15 코어i5 인텔 13세대, Natural Silver, 512GB, 16GB, WIN11 Home, 15-fd0096tu","858,260",4.5,1009
"레노버 2024 아이디어패드 프로 5i 16IMH 코어Ultra9 지포스 RTX 4050, Arctic Grey, 1TB, 32GB, Free DOS, 83D4002GKR","1,958,990",4.5,2
"삼성전자 갤럭시북4 프로 14인치 인텔 코어 울트라5 최신형 사무용 가벼운 터치 노트북, WIN11 Home, 16GB, 512GB, 플래티넘 실버","1,549,000",5.0,124
"Apple 2022 맥북 에어 13 M2, 스페이스그레이, M2 8코어, GPU 8코어, 256GB, 8GB, 30W, 영문, Z15S00032","1,223,200",5.0,5517
"삼성전자 갤럭시북4 프로 NT960XGK-K71A 16인치 인텔 울트라7 영상편집 사무용 코딩용 대학생 고사양 120Hz 터치스크린 윈도우11 노트북, WIN11 Home, 32GB, 1TB, 문스톤 그레이","2,189,000",5.0,489
"삼성전자 갤럭시북4 프로360 NT960QGK-K71AR 16인치 인텔 Ultra 7 (WIN11 SSD 1TB 32GB), WIN11 Home, 32GB, 문스톤 그레이","2,199,000",5.0,202
"삼성전자 갤럭시북4 울트라 16인치 인텔 울트라9 지포스 RTX4070 그래픽작업 및 산업디자인 추천 노트북 게이밍 노트북 서울/경기 퀵서비스 발송, L-X92AG, WIN11 Home, 32GB, 1TB, 문스톤 그레이","3,299,000",5.0,14
"레노버 2024 아이디어패드 프로 5 16AHP9 라이젠7 라이젠 8000 시리즈 지포스 RTX 3050, Arctic Grey, 512GB, 16GB, WIN11 Home, IdeaPad PRO5 16AHP9","1,589,000",5.0,2
"레노버 2023 씽크북 14 G5 IRL 14 코어i7 인텔 13세대, 미네랄 그레이, 256GB, 16GB, Free DOS, 21JC0048KR","726,250",4.5,2
"Apple 2023 맥북 프로 14 M3, 실버, M3 8코어, 10코어 GPU, 512GB, 8GB, 한글","2,198,800",5.0,792
"HP 2024 자비스 AI 노트북 15 코어Ultra5 인텔 14세대, Natural Silver, 512GB, 16GB, WIN11 Home, 15-fd1029TU","998,990",4.5,48
"삼성전자 갤럭시북2 NT550XEZ-A58A -a 정품 윈도우 11 설치 가성비 업무용 학생용 노트북, WIN11 Pro, 32GB, 2TB, 코어i5, 그라파이트","1,089,000",5.0,8
"삼성전자 2023 삼성 갤럭시북3 360 15.6 코어i5 인텔 13세대 Iris Xe, 미스틱 실버, 512GB, 16GB, WIN11 Home, NT750QFT-A51A","1,399,000",5.0,571
"레노버 아이디어패드 Slim3-15ALC 시리즈용 파인키스킨, 1개","9,720",5.0,93
"레노버 2023 아이디어패드 슬림 3 15IAH8 코어i5 인텔 12세대, Arctic Grey, 256GB, 16GB, Win11 Home, 83ER005YKR","672,510",5.0,277
"다이아큐브 삼성 노트북 저반사 지문방지 프리미엄 블루라이트차단 필름, 1세트","21,200",4.5,147
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 512GB, 16GB, WIN11 Home, 83AQ003LKR","1,598,920",5.0,15
"애니클리어 노트북 도난방지 잠금장치 PDB-L6, White","11,300",4.5,158
"LG전자 그램 Pro 16 코어 울트라5 인텔 Arc, 에센스 화이트, 256GB, 16GB, WIN11 Home, 16Z90SP-GA5CK","1,935,960",5.0,180
"레노버 2022 씽크북 16 G4+ IAP 16 코어i7 인텔 12세대, Arctic grey, 512GB, 16GB, WIN11 Home, 21CY005HKR","1,322,760",5.0,19
"삼성전자 갤럭시북2/3 15.6 재택근무 학습용 노트북 한컴오피스팩 및 국내 정품 윈도우 패키지 동봉, NT960-U, WIN11 Home, 32GB, 4000GB, 코어i9, 그라파이트","3,599,000",5.0,2244
"레노버 2024 씽크북 16IML G7 ULT5 코어Ultra5, Arctic Grey, 512GB, 32GB, Free DOS, 21MS0071KR","1,261,150",5.0,3
"삼성 갤럭시북3 프로 14형 인텔 13세대 윈도우11 사무용 가벼운 고사양 노트북, 베이지, 갤럭시북3프로, 코어i7, 256GB, 16GB, WIN11 Home","1,489,000",5.0,418
"삼성전자 갤럭시북4 프로 360 16인치 인텔 코어 울트라5 터치 디스플레이 WQXGA+ 태블릿 2in1 S펜 사무용 업무용 AI OLED 노트북, 갤럭시북 360, WIN11 Home, 16GB, 512GB, 문스톤 그레이","1,849,000",5.0,111
"레노버 2023 아이디어패드 슬림 3 16ABR8 16 라이젠5 라이젠 7000 시리즈, Arctic Grey, 1TB, 16GB, Free DOS, 82XR000FKR","883,150",5.0,243
"레노버 2023 아이디어패드 슬림 5 16ABR8 16 라이젠5 라이젠 7000 시리즈, CLOUD GREY, 512GB, 16GB, Free DOS, 82XG002QKR","979,900",5.0,238
"Apple 2022 맥북 에어 13 M2, 스페이스그레이, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 영문, Z15T0001G","1,541,400",5.0,5517
"에이수스 2023 젠북 S 13 OLED 코어i5 인텔 13세대, 바솔트 그레이, 512GB, 16GB, WIN11 Home, UX5304VA-NQ206W","1,139,000",5.0,2
"에이수스 2024 TUF 게이밍 A16 라이젠9 라이젠 7000 시리즈 지포스 RTX 4060, Mecha Gray, 1TB, 32GB, Free DOS, FA607PV-QT059","1,729,990",4.5,23
"Apple 2022 맥북 에어 13 M2, 스타라이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글, MLY23KH/A","1,477,400",5.0,5517
패트리어트 DDR4 32G PC4-25600 CL22 SIGNATURE 3200MHz 노트북용 파인인포,"82,500",5.0,29
"삼성전자 갤럭시북4 프로 NT960XGQ-A51A 인텔 울트라5 색상선택 16인치 고해상도 AI 노트북 사무용 대학생 터치스크린 노트북, 문스톤그레이, NT960XGQ-A51AG, 코어Ultra5, 1TB, 16GB, WIN11 Home","2,048,000",5.0,346
"LG전자 그램 14 코어Ultra5, 에센스화이트, 512GB, 16GB, WIN11 Home, 14Z90S-GA56K","1,539,000",4.5,6
"레노버 2022 ThinkBook 15 G4 IAP 코어i5 인텔 12세대, 미네랄 그레이, 256GB, 16GB, WIN11 Home, 21DJ00C2KR","880,010",5.0,49
"에이수스 2023 비보북 16X OLED 코어i7 인텔 13세대, 쿨 실버, 512GB, 16GB, Free DOS, K3604VA-L2053","899,000",3.5,3
"레노버 아이디어패드 플렉스 5 14IRU8 코어i5 인텔 13세대, ABYSS BLUE, 512GB, 16GB, WIN10 Home, 82Y00074KR","1,049,000",5.0,8
TeamGroup T-CREATE 노트북 DDR5-5600 CL46-45-45 CLASSIC 서린 (16GB),"71,500",5.0,10
"스코코 LG그램 2020 15ZD90N 무광 전신 외부보호필름 4종 세트, 1세트","14,800",5.0,29
"레노버 IdeaPad Slim1-15ALC7 + WIN11 사무용 인강용 노트북 R5-5500U, 레노버 아이디어패드 Slim1-15ALC7, WIN11 Home, 16GB, 256GB, Cloud Gray","505,000",4.5,3
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 512GB, 16GB, Free DOS, 83AQ003LKR","1,499,000",5.0,15
"레노버 2024 LOQ 15IRX 코어i7 인텔 14세대 지포스 RTX 4060, Luna Grey, 1024GB, 32GB, Win11 Home, 83DV004CKR","2,000,810",4.5,49
"레노버 2024 LOQ 15IRX 코어i7 인텔 14세대 지포스 RTX 4060, Luna Grey, 1024GB, 16GB, Free DOS, 83DV004CKR","1,764,900",4.5,49
"레노버 2022 ThinkBook 15 G4 IAP 코어i5 인텔 12세대, 미네랄 그레이, 256GB, 16GB, Free DOS, 21DJ00C2KR","706,250",5.0,49
"SK하이닉스 NVMe SSD, HFS1T0GEJ9X1462, 1024GB","166,590",5.0,1012
"LG전자 2023 그램 15 코어i5 인텔 13세대, 스노우 화이트, 256GB, 16GB, WIN11 Home, 15Z90R-GA56K","1,700,000",5.0,135
삼성정품 노트북 PENS 어댑터 충전기 PD-65AWN3KR A65PD_TPN 65W,"67,000",5.0,321
"Apple 2022 맥북 에어 13 M2, 미드나이트, M2 8코어, GPU 10코어, 512GB, 8GB, 35W 듀얼, 한글, MLY43KH/A","1,383,390",5.0,5517
"레노버 2024 요가 프로 7 14IMH9 코어Ultra7 인텔 14세대 지포스 RTX 4050, Luna Grey, 1TB, 32GB, Free DOS, 83E2002HKR","2,099,000",,0
"갤럭시북 이온 2 NT950XDA NT950XDZ 시리즈용 클린 키스킨 A타입, 반투명, 1개","6,000",5.0,39
"레노버 2024 아이디어패드 프로 5 14AHP9 라이젠7 라이젠 8000 시리즈 지포스 RTX 3050, Arctic Grey, 512GB, 16GB, WIN11 Home, IdeaPad PRO5 14 AHP9","1,569,000",,0
"LG그램 투명키스킨 17인치용 17Z(D)90R 17Z90RU 17Z(D)90Q 17Z(D)95P 17Z(D)90P, 1개","8,000",4.5,67
"HP 2024 노트북 240 G10 14 코어i5 인텔 13세대, 블랙, 512GB, 16GB, Free DOS, G10-9F1E3PT","701,570",5.0,1
"HP 엔비 x360 15.6 코어i5 인텔 12세대, Natural Silver Aluminum, 512GB, 16GB, WIN11 Home, 15-ew0049TU","1,029,000",4.5,106
"삼성전자 갤럭시북4 프로 NT960XGQ-A52A 인텔 코어 울트라 5 삼성노트북 고해상도 AI 노트북 사무용 노트북 대학생 노트북, 문스톤그레이, NT960XGQ-A52AG, 코어Ultra5, 512GB, 32GB, WIN11 Home","1,949,000",5.0,346
"Apple 2019 맥북 프로 터치바 16, 스페이스 그레이, 코어i7 9세대, 512GB, 16GB, MAC OS, MVVJ2KH/A","1,298,000",5.0,1833
"레노버 2023 아이디어패드 프로 5i 16IRH 16 코어i5 인텔 13세대 지포스 RTX 4050, Arctic Grey, 1TB, 16GB, Free DOS, 83AQ003LKR","1,664,900",5.0,15
"LG전자 2023 그램16, 스노우 화이트, 코어i5, 512GB, 16GB, WIN11 Home, 16Z90R-GA56K","1,989,000",5.0,69
"레노버 2022 V15 G3 ABA 15.6 라이젠5 라이젠 5000 시리즈, Iron Gray, 256GB, 4GB, Free DOS, 82TV0001KR","546,190",5.0,857
"레노버 2023 요가 슬림 7 프로 X 14ARH7 라이젠5 라이젠 6000 시리즈 지포스 RTX 3050, 오닉스 그레이, 512GB, 16GB, Free DOS, 82TL006WKR","1,040,000",5.0,2
"레노버 2023 V14 G4 AMN 14 라이젠3 라이젠 7000 시리즈, Arctic Grey, 256GB, 8GB, Free DOS, 82YT000CKR","499,000",5.0,6
"Apple 2023 맥북 프로 14 M3, 실버, M3 Pro 11코어, 14코어 GPU, 512GB, 18GB, 한글","2,660,900",5.0,792
"MSI 2023 CYBORG 15 15.6 코어i5 인텔 12세대 지포스 RTX 4060, 블랙, 512GB, 8GB, Free DOS, A12VF-090XKR","1,149,000",5.0,28
"에이수스 2021 BR1100C 11.6, 다크 그레이, 셀러론, 64GB, 4GB, WIN10 Pro, BR1100CKA-GJ0270RA","328,150",4.5,3
"에이수스 2023 비보북 프로 16 코어i9 인텔 13세대 지포스 RTX 4050, 콰이어트 블루, 512GB, 16GB, Free DOS, K6602VU-N1027","1,899,000",5.0,25
"에이수스 2023 TUF 게이밍 F15 코어i5 인텔 12세대 지포스 RTX 3050, Mecha Gray, 512GB, 8GB, Free DOS, FX507ZC4-HN005","1,099,000",5.0,12
"레노버 2023 씽크북 15 G5 IRL 15 코어i5 인텔 13세대, 미네랄 그레이, 768GB, 16GB, Free DOS, 21JD0040KR","894,400",4.5,26
"기가바이트 2024 어로스 16X 코어i7 인텔 14세대 지포스 RTX 4070, Midnight Gray, 1TB, 16GB, Free DOS, AORUS 16X ASG-53KR","2,312,910",5.0,6
"태클라스트 T40 PRO PD 고속충전 고성능 옥타코어 LTE 태블릿PC, 그레이, 128GB, Wi-Fi+Cellular","219,000",4.5,252
"레노버 2022 ThinkBook 15 G4 ABA 15.6 라이젠5 라이젠 5000 시리즈, 미네랄 그레이, 256GB, 8GB, Free DOS, 21DL0000KR","749,900",5.0,80
"레노버 2023 씽크패드 E16 AMD Gen1 라이젠7 라이젠 7000 시리즈, Graphite Black, 256GB, 8GB, Free DOS, 21JT0002KD","829,000",5.0,7
"카멜 40.6cm QHD 프리즘 포터블 모니터, CPM1610IQ","219,000",5.0,381
"삼성전자 갤럭시북4 프로 14인치 인텔 코어 울트라5 최신형 사무용 가벼운 터치 노트북, WIN11 Pro, 16GB, 512GB, 플래티넘 실버","1,639,000",5.0,124
"레노버 리전 프로 5i 16IRX 16 코어i9 인텔 13세대 지포스 RTX 4060, ONYX GREY, 1TB, 16GB, Free DOS, 82WK007TKR","1,999,000",5.0,64
"LG전자 2024 그램 프로 360 16 코어Ultr5, 옵시디안블랙, 512GB, 16GB, WIN11 Home, 16T90SP-KA5BK","2,190,000",5.0,2
"레노버 2024 아이디어패드 슬림 5 14IMH 코어Ultra5 인텔 14세대, Cloud grey, 512GB, 16GB, WIN11 Home, 83DA002EKR","1,079,000",5.0,4
"카라스 삼성 노트북 플러스2 키스킨 NT550XDA / NT550XDZ 노트북 실리스킨, 1개","6,330",5.0,160
"HP 2024 엔비 x360 16 코어Ultra5, Glacier Silver, 512GB, 16GB, WIN11 Home, 16-ac0023TU","1,491,820",5.0,1
"LG전자 2023 그램 스타일 16, 512GB, 오로라 화이트, 16Z90RS-GA56K, 코어i5, WIN11 Home, 16GB","2,049,000",4.5,32
"HP 2023 노트북 15s 코어i5 인텔 12세대, 화이트, 512GB, 16GB, Free DOS, 15s-fq5304TU","731,780",,0
"LG울트라PC 노트북 전용 파우치, BROWN + BEIGE","14,900",4.5,136
"Apple 2024 맥북 에어 15 M3, 미드나이트, M3 8코어, 10코어 GPU, 256GB, 8GB, 35W 듀얼, 한글","1,682,100",5.0,126
