PID,NAME,PRICE,PRODUCT_IMAGE,LOCATION,DELTA_TIME
246020840,아이폰15프로 256 자급제 미개봉,1520000,https://media.bunjang.co.kr/product/246020840_1_1702305426_w{res}.jpg,부산광역시 해운대구 반여제1동,1702305426
246243632,아이폰 15프로 256 블랙티타늄 미개봉 새제품,1500000,https://media.bunjang.co.kr/product/246243632_1_1702646568_w{res}.jpg,부산광역시 북구 만덕제2동,1702642319
245595828,아이폰15 256기가,1000000,https://media.bunjang.co.kr/product/245595828_1_1702206282_w{res}.jpg,강원도 홍천군 홍천읍,1702002262
243508125,아이폰15프로맥스256기기 블랙,1550000,https://media.bunjang.co.kr/product/243508125_1_1702287842_w{res}.jpg,경상남도 김해시 내외동,1702276634
245489275,아이폰 15프로 256 자급제 미개봉,1430000,https://media.bunjang.co.kr/product/245489275_1_1701922463_w{res}.jpg,부산광역시 사하구 괴정제1동,1701922464
246106216,아이폰 15프로 맥스 256 미개봉 판매합니다!,1600000,https://media.bunjang.co.kr/product/246106216_1_1702381468_w{res}.jpg,경기도 고양시 일산서구 주엽1동,1702376826
276625404,아이폰15 128기가 블루,850000,https://media.bunjang.co.kr/product/276625404_1_1719821614_w{res}.jpg,경기도 고양시 일산동구 장항2동,1719821614
277084650,아이폰 15 프로 256기가 화이트,1300000,https://media.bunjang.co.kr/product/277084650_1_1719990298_w{res}.jpg,부산광역시 서구 동대신제2동,1719990298
246223235,아이폰 15 pro 256g,1380000,https://media.bunjang.co.kr/product/246223235_1_1719273858_w{res}.jpg,서울특별시 강남구 삼성1동,1719651203
273336873,"아이폰15pro 블랙티타늄, 256gb",1400000,https://media.bunjang.co.kr/product/273336873_1_1719890050_w{res}.jpg,강원특별자치도 강릉시 강남동,1719890057
273330196,(미개봉) 아이폰 15 핑크 256 자급제,1200000,https://media.bunjang.co.kr/product/273330196_1_1719503027_w{res}.jpg,서울특별시 노원구 중계4동,1719892731
276756366,아이폰15프로 256기가 화이트,1250000,https://media.bunjang.co.kr/product/276756366_1_1719876554_w{res}.jpg,경기도 화성시 동탄6동,1719876112
276132178,아이폰 15 프로 256 자급제,1430000,https://media.bunjang.co.kr/product/276132178_1_1719653611_w{res}.jpg,인천광역시 중구 운서동,1719780574
273789162,아이폰 15프로 256기가 급처,1280000,https://media.bunjang.co.kr/product/273789162_1_1718856831_w{res}.jpg,부산광역시 사하구 하단제1동,1720022469
276834446,아이폰 15pro 256g 블랙 미개봉,1350000,https://media.bunjang.co.kr/product/276834446_1_1719918512_w{res}.jpg,대구광역시 북구 대현동,1719918516
274683298,아이폰 15프로 화이트 256,1200000,https://media.bunjang.co.kr/product/274683298_1_1719143062_w{res}.jpg,서울특별시 동작구 노량진제1동,1719638969
264071639,아이폰 15프로 내추럴티타늄256기가,1300000,https://media.bunjang.co.kr/product/264071639_1_1716197219_w{res}.jpg,경기도 화성시 화산동,1716639787
263564506,아이폰 15 pro 256gb,1150000,https://media.bunjang.co.kr/product/263564506_1_1716172836_w{res}.jpg,대전광역시 서구 만년동,1716172822
264566389,아이폰15pro 256 블랙티타늄,1240000,https://media.bunjang.co.kr/product/264566389_1_1716481331_w{res}.jpg,부산광역시 동래구 명장제2동,1716481331
269243173,apple 아이폰15프로 256gb 개통용 미사용 공시지원 기기변경,744000,https://media.bunjang.co.kr/product/269243173_1_1717467917_w{res}.jpg,서울특별시 송파구 가락2동,1717467917
264902535,아이폰15프로256 미개봉 티타늄그레이 판매합니다,1350000,https://media.bunjang.co.kr/product/264902535_1_1716531090_w{res}.jpg,경기도 남양주시 진접읍,1717034919
267550571,아이폰15프로 256기가 풀박스 배터리100 싸이클1회,1300000,https://media.bunjang.co.kr/product/267550571_1_1716973131_w{res}.jpg,대전광역시 서구 둔산2동,1717117367
268950655,apple 아이폰15프로 256gb 개통용 미사용 공시지원 번호이동,640000,https://media.bunjang.co.kr/product/268950655_1_1717382140_w{res}.jpg,서울특별시 송파구 가락2동,1717382140
264156213,아이폰15/블루/128g/미개봉 자급제,1100000,https://media.bunjang.co.kr/product/264156213_1_1716269294_w{res}.jpg,광주광역시 북구 문흥2동,1716358819
269343707,아이폰15프로 512gb 내츄럴 티타늄 팝니다상태 아주 좋습니다,1270000,https://media.bunjang.co.kr/product/269343707_1_1717486599_w{res}.jpg,울산광역시 울주군 범서읍,1717486599
267339461,아이폰15프로맥스 화이트티타늄 256gb (개통:24.05.10),1500000,https://media.bunjang.co.kr/product/267339461_1_1716900977_w{res}.jpg,서울특별시 노원구 중계4동,1716900977
263685553,아이폰15 핑크 256g,920000,https://media.bunjang.co.kr/product/263685553_1_1715878545_w{res}.jpg,충청남도 천안시 동남구 일봉동,1715958950
264043723,아이폰 15프로맥스 512 화이트 팔아요,1500000,https://media.bunjang.co.kr/product/264043723_1_1716432949_w{res}.jpg,부산광역시 연제구 연산제4동,1716428055
47473991,아이폰15pro 512g 민트급 자급제 급처 급매 떨이,1500000,https://media.bunjang.co.kr/product/47473991_1_1711461547_w{res}.jpg,인천광역시 서구 청라1동,1711936317
257830401,아이폰15프로 그래파이트 128gb 팝니다,1200000,https://media.bunjang.co.kr/product/257830401_1_1711289291_w{res}.jpg,인천광역시 부평구 부평6동,1711276817
257722582,아이폰15프로 256 블랙티타늄 미개봉 확정기변용 팝니다,1450000,https://media.bunjang.co.kr/product/257722582_1_1711498175_w{res}.jpg,인천광역시 계양구 작전1동,1712028110
255991571,[중고] 아이폰 15프로맥스 색상랜덤 256gb 3사공용 등급별판매,1541000,https://media.bunjang.co.kr/product/255991571_1_1715745773_w{res}.jpg,경기도 안산시 상록구 본오3동,1712287034
258871108,아이폰 15 프로 화이트256 박스개봉만한 미사용 새상품,1400000,https://media.bunjang.co.kr/product/258871108_1_1712101212_w{res}.jpg,인천광역시 남동구 만수3동,1712100633
258139845,[미개봉/새상품]아이폰15프로 256 화이트티타늄,1500000,https://media.bunjang.co.kr/product/258139845_1_1711522028_w{res}.jpg,서울특별시 서대문구 연희동,1711522028
257988981,아이폰15프로맥스 256기가 미개봉새상품입니다,1590000,https://media.bunjang.co.kr/product/257988981_1_1711587378_w{res}.jpg,서울특별시 양천구 신정4동,1711663682
245481812,아이폰15프로256화이트 티타늄,1500000,https://media.bunjang.co.kr/product/245481812_1_1701918120_w{res}.jpg,경기도 수원시 영통구 영통3동,1701918120
245480980,아이폰15프로 256 미개봉 자급제,1430000,https://media.bunjang.co.kr/product/245480980_1_1701917623_w{res}.jpg,부산광역시 사하구 괴정제1동,1701917623
245510611,아이폰15프로 256 블랙 (단순개봉),1450000,https://media.bunjang.co.kr/product/245510611_1_1701934189_w{res}.jpg,경기도 수원시 영통구 태장동,1701933709
245385605,아이폰15프로 256 네츄럴티타늄 미개봉,1530000,https://media.bunjang.co.kr/product/245385605_1_1701844507_w{res}.jpg,인천광역시 서구 청라1동,1701844496
244786333,아이폰15 프로맥스 256gb,1500000,https://media.bunjang.co.kr/product/244786333_1_1701398209_w{res}.jpg,인천광역시 남동구 간석3동,1701398209
245183819,아이폰15pro 256 화이트 미개봉 자급제,1595000,https://media.bunjang.co.kr/product/245183819_1_1701688520_w{res}.jpg,서울특별시 서대문구 신촌동,1701688520
245338388,아이폰15프로 블루티타늄 256기가  s급,1400000,https://media.bunjang.co.kr/product/245338388_1_1701793854_w{res}.jpg,서울특별시 구로구 개봉제1동,1701793781
271644873,아이폰15 256 블루색상 팝니다,950000,https://media.bunjang.co.kr/product/271644873_1_1718181001_w{res}.jpg,인천광역시 서구 검단3동,1719730866
275764964,아이폰15프로 256 화이트,1150000,https://media.bunjang.co.kr/product/275764964_1_1719537967_w{res}.jpg,서울특별시 노원구 상계1동,1719537967
277020945,가격인하 s급 아이폰15프로256 풀박스,1260000,https://media.bunjang.co.kr/product/277020945_1_1719973139_w{res}.jpg,경기도 수원시 영통구 영통2동,1719973139
253909854,아이폰15프로맥스 내추럴 티타늄 256gb 99%,1450000,https://media.bunjang.co.kr/product/253909854_1_1719812031_w{res}.jpg,서울특별시 서대문구 남가좌제2동,1719812045
275413285,공기계 아이폰15프로 256 화이트 팔아요,1150000,https://media.bunjang.co.kr/product/275413285_1_1719928892_w{res}.jpg,대구광역시 달서구 이곡2동,1719965967
276182474,아이폰 15 프로맥스 256기가 블랙티타늄,1500000,https://media.bunjang.co.kr/product/276182474_1_1719663909_w{res}.jpg,서울특별시 중랑구 묵제1동,1719663909
275681577,아이폰15 프로맥스 256gb ss급,1290000,https://media.bunjang.co.kr/product/275681577_1_1719534112_w{res}.jpg,경기도 화성시 동탄3동,1719494311
263948983,아이폰15pro 256gb 블루,1200000,https://media.bunjang.co.kr/product/263948983_1_1716101937_w{res}.jpg,인천광역시 남동구 구월2동,1716101855
266831627,아이폰15프로 256gb 블랙티타늄 (sss급 상태) 판매합니다,1150000,https://media.bunjang.co.kr/product/266831627_1_1717140493_w{res}.jpg,서울특별시 종로구 평창동,1717140477
263931955,아이폰 15프로맥스 512 네츄럴,1430000,https://media.bunjang.co.kr/product/263931955_1_1716095484_w{res}.jpg,경기도 하남시 미사2동,1716092665
263304540,아이폰15프로256g(자급적_미사용)판매~,1400000,https://media.bunjang.co.kr/product/263304540_1_1715595654_w{res}.jpg,서울특별시 마포구 망원제1동,1716684122
264265620,아이폰15 프로맥스 512기가  네츄럴그레이,1450000,https://media.bunjang.co.kr/product/264265620_1_1716356529_w{res}.jpg,울산광역시 울주군 온양읍,1716356529
264236855,대구 아이폰15프로 화이트티타늄 256,1100000,https://media.bunjang.co.kr/product/264236855_1_1716336525_w{res}.jpg,대구광역시 달서구 신당동,1716333801
264240364,(자급제)아이폰15맥스 256기가 팝니다.,1400000,https://media.bunjang.co.kr/product/264240364_1_1716341837_w{res}.jpg,전북특별자치도 정읍시 내장상동,1716338465
264239344,아이폰15프로256기가 블랙티타늄,1200000,https://media.bunjang.co.kr/product/264239344_1_1716444067_w{res}.jpg,경기도 동두천시 상패동,1716337323
263938398,아이폰15프로 256 미개봉 네츄럴,1400000,https://media.bunjang.co.kr/product/263938398_1_1716096452_w{res}.jpg,서울특별시 동대문구 청량리동,1716159912
267784062,apple 아이폰15프로맥스 256gb 내추럴 공시지원 기기변경 번호이동,1122000,https://media.bunjang.co.kr/product/267784062_1_1717049283_w{res}.jpg,서울특별시 송파구 장지동,1717053310
264408584,자급제미개봉)아이폰15프로 128 네츄럴티타늄,1250000,https://media.bunjang.co.kr/product/264408584_1_1716444295_w{res}.jpg,경기도 하남시 미사1동,1716464374
263605512,아이폰15프로맥스 512g 블랙,1580000,https://media.bunjang.co.kr/product/263605512_1_1715979853_w{res}.jpg,경기도 화성시 동탄6동,1715980273
268226935,급처!! 아이폰15 프로 맥스 네츄럴 티타늄 256 새상품 공기계 팝니다,1400000,https://media.bunjang.co.kr/product/268226935_1_1717163041_w{res}.jpg,부산광역시 남구 대연제1동,1717163041
264150117,아이폰15pro 256기가 내추럴 티타늄,1300000,https://media.bunjang.co.kr/product/264150117_1_1716265163_w{res}.jpg,경기도 광주시 경안동,1716265163
257523513,아이폰 15프로 256 블랙티타늄,1350000,https://media.bunjang.co.kr/product/257523513_1_1711034364_w{res}.jpg,서울특별시 마포구 서교동,1711034364
255985752,아이폰 15 자급제 512gb 전색상 새상품 미개봉,1550000,https://media.bunjang.co.kr/product/255985752_1_1709887634_w{res}.jpg,경기도 남양주시 진접읍,1711237245
257203962,급처아이폰15프로맥스블루512팝니다s급,1480000,https://media.bunjang.co.kr/product/257203962_1_1710832620_w{res}.jpg,경기도 구리시 수택2동,1711370781
255985436,아이폰 15 자급제 256gb 전색상 새상품 미개봉,1230000,https://media.bunjang.co.kr/product/255985436_1_1709886253_w{res}.jpg,경기도 남양주시 진접읍,1711237247
241224800,[새상품] sk/kt/lg 아이폰 15 256gb 전색상 특가!!,997000,https://media.bunjang.co.kr/product/241224800_1_1698720465_w{res}.jpg,서울특별시 강남구 역삼2동,1711418082
257371579,아이폰 15프로 256기가 블랙 ss급,1350000,https://media.bunjang.co.kr/product/257371579_1_1711006657_w{res}.jpg,경기도 이천시 백사면,1711090856
255948486,아이폰15프로맥스 256기가 화이트 티타늄,1520000,https://media.bunjang.co.kr/product/255948486_1_1710667868_w{res}.jpg,부산광역시 강서구 명지1동,1710821705
256758086,아이폰15프로맥스 256기가 화이트 티타늄,1526000,https://media.bunjang.co.kr/product/256758086_1_1710823067_w{res}.jpg,부산광역시 강서구 명지1동,1710821702
256793398,아이폰15프로맥스256 상태ss,1450000,https://media.bunjang.co.kr/product/256793398_1_1710498301_w{res}.jpg,경기도 김포시 풍무동,1710498301
245611290,"아이폰15프로 블루티타늄 256(미사용, 애케플)",1510000,https://media.bunjang.co.kr/product/245611290_1_1702432867_w{res}.jpg,서울특별시 영등포구 영등포동,1702438658
244945767,아이폰15프로 256 블루 ss급,1600000,https://media.bunjang.co.kr/product/244945767_1_1701510705_w{res}.jpg,경기도 수원시 권선구 금곡동,1701510705
244904065,아이폰15프로 화이트 티타늄256gb 새상품 자급제,1600000,https://media.bunjang.co.kr/product/244904065_1_1701557596_w{res}.jpg,대구광역시 중구 대봉2동,1701557611
243988657,아이폰15 프로맥스 256 화이트,1600000,https://media.bunjang.co.kr/product/243988657_1_1700778948_w{res}.jpg,광주광역시 광산구 수완동,1701079416
244719755,아이폰15pro 128 블랙 업자아님,1250000,https://media.bunjang.co.kr/product/244719755_1_1701342621_w{res}.jpg,충청북도 청주시 상당구 용암1동,1701342611
245342724,아이폰15 256gb 자급제 일주일사용sss급 블루 풀박스,1020000,https://media.bunjang.co.kr/product/245342724_1_1701802496_w{res}.jpg,울산광역시 동구 방어동,1701802446
245410374,미개봉 아이폰15 프로 256g 블루  판매합니다. 제조23.10,1600000,https://media.bunjang.co.kr/product/245410374_1_1701855907_w{res}.jpg,서울특별시 동작구 신대방제1동,1701855907
243425923,아이폰15플러스 256 블랙 유심기변,1200000,https://media.bunjang.co.kr/product/243425923_1_1700370511_w{res}.jpg,서울특별시 은평구 응암제1동,1701034434
243693253,아이폰 15pro 128g 네츄럴 티타늄 자급제 새상품,1300000,https://media.bunjang.co.kr/product/243693253_1_1700626462_w{res}.jpg,경상남도 김해시 내외동,1701174908
268653064,아이폰 15프로 512기가 화이트티타늄 개봉,1500000,https://media.bunjang.co.kr/product/268653064_1_1717299080_w{res}.jpg,경기도 의정부시 의정부3동,1719782348
253258849,s급 아이폰 15프로 256 실버 판매합니다,1250000,https://media.bunjang.co.kr/product/253258849_1_1718874649_w{res}.jpg,서울특별시 광진구 군자동,1719809078
275492372,아이폰15프로 맥스 512 블랙티타늄,1500000,https://media.bunjang.co.kr/product/275492372_1_1719430601_w{res}.jpg,경기도 안산시 상록구 본오1동,1719488361
275602606,아이폰15프로 블루티타늄 512 자급제,1450000,https://media.bunjang.co.kr/product/275602606_1_1719473366_w{res}.jpg,서울특별시 중구 다산동,1719473366
275553960,아이폰 15 핑크 128기가 미개봉 새상품,1080000,https://media.bunjang.co.kr/product/275553960_1_1719460840_w{res}.jpg,부산광역시 수영구 광안제3동,1719460840
275753705,아이폰15프로 내츄럴256g,1400000,https://media.bunjang.co.kr/product/275753705_1_1719533570_w{res}.jpg,경기도 수원시 장안구 정자1동,1719533570
275753249,아이폰15프로 내츄럴 256g,1400000,https://media.bunjang.co.kr/product/275753249_1_1719533360_w{res}.jpg,서울특별시 강서구 화곡본동,1719533360
275491912,아이폰15프로 맥스 512 블랙티타늄,1500000,https://media.bunjang.co.kr/product/275491912_1_1719429881_w{res}.jpg,경기도 안산시 상록구 본오1동,1719429498
263946131,아이폰15pro 블랙티타늄 256,1270000,https://media.bunjang.co.kr/product/263946131_1_1716100408_w{res}.jpg,충청북도 음성군 맹동면,1716100408
268006355,apple 아이폰15프로 256gb 개통용 미사용 공시지원 번호이동,640000,https://media.bunjang.co.kr/product/268006355_1_1717123068_w{res}.jpg,서울특별시 송파구 장지동,1717123068
268006233,apple 아이폰15프로 256gb 개통용 미사용 공시지원 기기변경,744000,https://media.bunjang.co.kr/product/268006233_1_1717123039_w{res}.jpg,서울특별시 송파구 장지동,1717123039
263522815,아이폰 15 256g 옐로우,1100000,https://media.bunjang.co.kr/product/263522815_1_1715765767_w{res}.jpg,대전광역시 대덕구 중리동,1715765378
267466799,apple 아이폰15프로맥스 256gb 내추럴 공시지원 기기변경 번호이동,1122000,https://media.bunjang.co.kr/product/267466799_1_1716954226_w{res}.jpg,서울특별시 송파구 마천2동,1716954226
263860969,아이폰 15 프로 512gb 블랙 팝니다.,1600000,https://media.bunjang.co.kr/product/263860969_1_1716026932_w{res}.jpg,경기도 광명시 일직동,1716026932
263667600,아이폰 15프로맥스 256 미개봉,1500000,https://media.bunjang.co.kr/product/263667600_1_1715865959_w{res}.jpg,경기도 고양시 일산동구 장항2동,1715865959
267783920,apple 아이폰15프로 256gb 개통용 미사용 공시지원 번호이동,640000,https://media.bunjang.co.kr/product/267783920_1_1717049251_w{res}.jpg,서울특별시 송파구 장지동,1717049251
267466664,apple 아이폰15프로 256gb 개통용 미사용 공시지원 번호이동,640000,https://media.bunjang.co.kr/product/267466664_1_1716954188_w{res}.jpg,서울특별시 송파구 마천2동,1716954188
263326815,아이폰15플러스 256gb,1000000,https://media.bunjang.co.kr/product/263326815_1_1715606194_w{res}.jpg,충청북도 청주시 상당구 금천동,1715606194
263734126,아이폰15프로맥스네츄럴티타늄256,1450000,https://media.bunjang.co.kr/product/263734126_1_1715931323_w{res}.jpg,충청남도 천안시 동남구 청룡동,1715931323
263735559,아이폰 15 프로맥스 256g 100퍼,1500000,https://media.bunjang.co.kr/product/263735559_1_1715932071_w{res}.jpg,대전광역시 서구 둔산2동,1715932071
264136914,아이폰15 256g 미개봉 자급제 새제품 판매합니다.,1130000,https://media.bunjang.co.kr/product/264136914_1_1716255542_w{res}.jpg,서울특별시 성북구 정릉제1동,1716342452
264136875,아이폰15 128g 미개봉 자급제 새제품 판매합니다.,1030000,https://media.bunjang.co.kr/product/264136875_1_1716255512_w{res}.jpg,서울특별시 성북구 정릉제1동,1716342449
257000103,아이폰15프로128 미개봉 자급제 화이트 팝니다,1300000,https://media.bunjang.co.kr/product/257000103_1_1710658310_w{res}.jpg,서울특별시 동작구 신대방제1동,1710658310
256532709,아이폰 15pro 128g  내추럴 티타늄,1100000,https://media.bunjang.co.kr/product/256532709_1_1710345618_w{res}.jpg,인천광역시 서구 검단3동,1710409185
257441318,아이폰15프로 256g 자급제 미개봉 새제품 판매합니다.,1460000,https://media.bunjang.co.kr/product/257441318_1_1710990863_w{res}.jpg,서울특별시 성북구 정릉제1동,1710990863
257332819,아이폰15프로 256g 자급제 미개봉 새제품 판매합니다.,1460000,https://media.bunjang.co.kr/product/257332819_1_1710908240_w{res}.jpg,서울특별시 성북구 정릉제1동,1710908240
256459698,아이폰 15프로맥스 256 (단순개봉),1450000,https://media.bunjang.co.kr/product/256459698_1_1710254527_w{res}.jpg,제주특별자치도 제주시 조천읍,1710298021
241225061,[새상품] sk/kt/lg 아이폰 15프로 512gb 전색상 특가!!,1294000,https://media.bunjang.co.kr/product/241225061_1_1698720648_w{res}.jpg,서울특별시 강남구 역삼2동,1711085460
241223875,[새상품] sk/kt/lg 아이폰 15프로맥스 256gb 전색상 특가!!,1492000,https://media.bunjang.co.kr/product/241223875_1_1698719742_w{res}.jpg,서울특별시 강남구 역삼2동,1711085460
257657596,아이폰 15 프로 256기가 블랙 배터리 100% 선택약정 가능 (자급제,1300000,https://media.bunjang.co.kr/product/257657596_1_1711160994_w{res}.jpg,인천광역시 계양구 계산4동,1711160994
278134185,아이폰13 미니 128 스타라이트 a급 배터리 77%,330000,https://media.bunjang.co.kr/product/278134185_1_1720656349_w{res}.jpg,서울특별시 용산구 용문동,1720537483
273553758,아이폰14프로 256gb 실버 판매합니다.,1050000,https://media.bunjang.co.kr/product/273553758_1_1720676253_w{res}.jpg,서울특별시 광진구 구의제3동,1720666892
266825512,아이폰14플러스 256gb 스타라이트 판매합니다.,780000,https://media.bunjang.co.kr/product/266825512_1_1720675144_w{res}.jpg,서울특별시 광진구 구의제2동,1720666892
277831862,아이폰 12 미니 128,250000,https://media.bunjang.co.kr/product/277831862_1_1720253378_w{res}.jpg,인천광역시 연수구 동춘3동,1720665194
244143527,아이폰x 64기가 배터리효율99% 블랙)39594,260000,https://media.bunjang.co.kr/product/244143527_1_1705407092_w{res}.jpg,인천광역시 계양구 계산2동,1720580783
203486287,아이폰x 64기가 배터리효율100% 블랙)82230,240000,https://media.bunjang.co.kr/product/203486287_1_1698966501_w{res}.jpg,인천광역시 계양구 계산2동,1720580783
276343804,아이폰x 256기가 블랙 s급 배터리100% 팝니다.,330000,https://media.bunjang.co.kr/product/276343804_1_1719726193_w{res}.jpg,대구광역시 달서구 상인1동,1720573006
277510826,새제품급 아이폰14 프로 맥스 256 자급제 박스풀셋,1170000,https://media.bunjang.co.kr/product/277510826_1_1720145485_w{res}.jpg,대구광역시 북구 칠성동,1720666191
242840554,아이폰12미니 256 퍼플,350000,https://media.bunjang.co.kr/product/242840554_1_1699940477_w{res}.jpg,경기도 부천시 중3동,1720664865
276820950,아이폰 12 미니 128기가,280000,https://media.bunjang.co.kr/product/276820950_1_1720153317_w{res}.jpg,경기도 성남시 중원구 하대원동,1720664759
278853124,아이폰 15프로 256기가 블랙 미개봉,1330000,https://media.bunjang.co.kr/product/278853124_1_1720618644_w{res}.jpg,대구광역시 수성구 범어1동,1720674673
278933230,[미사용] 아이폰15 256기가 핑크 자급제,959000,https://media.bunjang.co.kr/product/278933230_1_1720673490_w{res}.jpg,경기도 안양시 동안구 범계동,1720673490
278002947,아이폰 15 프로 블랙 256 iphone 15 pro 256 자급제,1550000,https://media.bunjang.co.kr/product/278002947_1_1720320609_w{res}.jpg,서울특별시 구로구 구로제5동,1720670012
278663898,아이폰15프로맥스 256g 화이트 티타늄 단순개봉,1400000,https://media.bunjang.co.kr/product/278663898_1_1720618660_w{res}.jpg,경기도 화성시 향남읍,1720631059
278718514,아이폰15 256g 미개봉 자급제 새제품 판매합니다.,1130000,https://media.bunjang.co.kr/product/278718514_1_1720573075_w{res}.jpg,서울특별시 성북구 정릉제1동,1720573075
278923866,아이폰15프로 256 미개봉,1370000,https://media.bunjang.co.kr/product/278923866_1_1720669882_w{res}.jpg,서울특별시 동대문구 답십리제2동,1720669891
278753491,아이폰 15 프로 맥스 256기가,1300000,https://media.bunjang.co.kr/product/278753491_1_1720587491_w{res}.jpg,경기도 오산시 중앙동,1720656366
278675321,아이폰12미니 128기가 블랙 업자아님,250000,https://media.bunjang.co.kr/product/278675321_1_1720533576_w{res}.jpg,부산광역시 중구 보수동,1720533576
278938835,(미개봉/자급제) 아이폰15프로 256기가 내츄럴 티타늄 24년최신제품,1360000,https://media.bunjang.co.kr/product/278938835_1_1720677012_w{res}.jpg,서울특별시 강동구 천호제2동,1720675616
278933103,(미개봉/자급제) 아이폰15프로 256기가 내츄럴 티타늄 24년최신제품,1360000,https://media.bunjang.co.kr/product/278933103_1_1720673439_w{res}.jpg,서울특별시 강동구 천호제2동,1720673439
278834720,아이폰 15 256기가 블루 자급제 애케플 판매합니다,1300000,https://media.bunjang.co.kr/product/278834720_1_1720613315_w{res}.jpg,경기도 용인시 기흥구 보라동,1720662073
242285692,아이폰 12 pro 128gb,450000,https://media.bunjang.co.kr/product/242285692_1_1699513418_w{res}.jpg,충청남도 천안시 서북구 불당동,1720604926
278640615,아이폰12 256 화이트 정상해지 박스있음,390000,https://media.bunjang.co.kr/product/278640615_1_1720523681_w{res}.jpg,서울특별시 강남구 삼성1동,1720523681
278720861,아이폰15플러스 256g 미개봉 자급제 새제품 판매합니다.,1190000,https://media.bunjang.co.kr/product/278720861_1_1720574311_w{res}.jpg,서울특별시 성북구 정릉제1동,1720574311
278923666,[미사용] 아이폰15 256기가 핑크 자급제,959000,https://media.bunjang.co.kr/product/278923666_1_1720669807_w{res}.jpg,서울특별시 강남구 역삼1동,1720669807
257177647,미개봉 자급제 아이폰15 프로 256,1550000,https://media.bunjang.co.kr/product/257177647_1_1720098836_w{res}.jpg,경기도 평택시 송탄동,1720676313
262530406,아이폰15프로맥스256기가팝니다.,1500000,https://media.bunjang.co.kr/product/262530406_1_1720559469_w{res}.jpg,대전광역시 중구 산성동,1720626254
272871768,아이폰 15 프로맥스 화이트 256 중고,1320000,https://media.bunjang.co.kr/product/272871768_1_1719733522_w{res}.jpg,경기도 수원시 영통구 매탄3동,1720618623
278624820,아이폰15 프로 블랙 티타늄 256gb 자급제 신품급 풀박스,1330000,https://media.bunjang.co.kr/product/278624820_1_1720518678_w{res}.jpg,경상남도 양산시 강서동,1720518678
278928103,아이폰13프로맥스 시에라블루 256 효율83퍼,800000,https://media.bunjang.co.kr/product/278928103_1_1720671515_w{res}.jpg,부산광역시 남구 대연제3동,1720671515
249928612,아이폰14프로 256g 딥 퍼플,950000,https://media.bunjang.co.kr/product/249928612_1_1705670540_w{res}.jpg,전라북도 전주시 완산구 효자1동,1720662443
277187819,아이폰 15 pro 256gb / 미개봉 자급제,1450000,https://media.bunjang.co.kr/product/277187819_1_1720529934_w{res}.jpg,서울특별시 구로구 구로제1동,1720610313
276943850,아이폰15 플러스 256 미개봉 블랙,1200000,https://media.bunjang.co.kr/product/276943850_1_1719927843_w{res}.jpg,경기도 고양시 덕양구 흥도동,1720603876
278916508,[287366] 아이폰xs 64기가 실버 공기계 팝니다,295000,https://media.bunjang.co.kr/product/278916508_1_1720666992_w{res}.jpg,경기도 안양시 만안구 안양1동,1720666992
267158190,자급제 아이폰 11프로맥스 256기가 스페이스그레이 풀박스,600000,https://media.bunjang.co.kr/product/267158190_1_1718417734_w{res}.jpg,충청북도 청주시 상당구 용암1동,1720655060
263372054,아이폰 14 프로 맥스 256 스페이스 블랙 판매 합니다,1000000,https://media.bunjang.co.kr/product/263372054_1_1720623807_w{res}.jpg,경기도 광주시 곤지암읍,1720623776
276807389,아이폰14 프로맥스 256 블랙 해외판 호주 카메라무음,1100000,https://media.bunjang.co.kr/product/276807389_1_1720513056_w{res}.jpg,서울특별시 노원구 중계1동,1720623812
278520832,19227 아이폰11프로맥스 64기가 미드나잇그린 배터리76% 정상해지,339000,https://media.bunjang.co.kr/product/278520832_1_1720489578_w{res}.jpg,경기도 수원시 팔달구 인계동,1720659598
273909570,애케플 자급제 미사용 아이폰13미니 256기가 핑크 풀박스,820000,https://media.bunjang.co.kr/product/273909570_1_1720662039_w{res}.jpg,충청북도 청주시 상당구 용암1동,1720655060
270766508,아이폰14프로 256 애케플 애플케어 풀박스 자급제,960000,https://media.bunjang.co.kr/product/270766508_1_1720152310_w{res}.jpg,경기도 의정부시 신곡1동,1720608902
277545818,아이폰12미니 128g 팝니다!,290000,https://media.bunjang.co.kr/product/277545818_1_1720155777_w{res}.jpg,대구광역시 북구 산격2동,1720666354
261113531,아이폰 12 pro 512gb 퍼시픽 블루,490000,https://media.bunjang.co.kr/product/261113531_1_1715925454_w{res}.jpg,경기도 화성시 남양읍,1720668972
272257314,아이폰 14프로맥스 256 딥퍼플 팝니다,1150000,https://media.bunjang.co.kr/product/272257314_1_1720415706_w{res}.jpg,서울특별시 동작구 사당제2동,1720668183
277315659,아이폰 12미니 128기가 스타라이트,260000,https://media.bunjang.co.kr/product/277315659_1_1720667042_w{res}.jpg,서울특별시 송파구 풍납2동,1720667056
277584719,아이폰12미니 128gb 그린 배터리 87%,319000,https://media.bunjang.co.kr/product/277584719_1_1720165627_w{res}.jpg,인천광역시 부평구 부평6동,1720667202
262468136,아이폰 15프로맥스 256g lgu+ 판매(풀박스),1350000,https://media.bunjang.co.kr/product/262468136_1_1715226051_w{res}.jpg,인천광역시 남동구 만수5동,1715226058
