title,coment,region,price
아이폰 12미니 퍼플 128기가,"아이폰 12미니 64기가 배터리 성능 80%입니다
2022년 초에 구매해서 서브폰으로 쓰며
깨끗하게 사용했습니다. 하자는 뒷면에 기스 있구용 
충전하는곳에 찍힘 나머지는 생활기스랑
몇번 찍으면서 생긴 자잘한 상처입니다
현제 시세는 25만원인데 돈이 급해서 
이 가격에 판매합니다 택배,직거래 둘다 가능합니다
택배비는 추가로 받겠습니다
소독해서 보내드립니다",        경남 남해군 창선면      ,160000
팝니다~♡) 아이폰12 128G 배터리성능86% 생활기스 ㅇ,"팝니다~♡) 아이폰12 128G 배터리성능86% 생활기스 ㅇ
테두리 부분에 약간의 생활기스 빼면 다른 하자 없습니다.
성능문제 전혀 없는 공기계입니다.
사용하시는데 문제 없으실거에요^^
문의주세요.♡♡♡",        광주 동구 충장로1가      ,340000
아이폰12미니 256 풀박스,"아이폰12미니 256 블랙입니다. 

여지껏 잘써오다 15로 업글해서 정리합니다. 
주기적으로 알콜스왑으로 닦고 관리해서 썻구요. 

액정은 항시 보호해써서 깨끗하나 상단한군데랑 하단부는 약찍힘/칠벗겨짐같은 사용감좀있습니다. 

배터리는 초기화전 확인시 80이고,, 혹 거래이후 79이하일경우 만원씩 드리겠습니다. 

내 아이클라우드에서 기기삭제했습니다. 

케이스 4종(정품은 상태D 감안)이랑 강화유리 3매 같이드리니 맘에 드시는걸로 쓰시면 되겠습니다. 

관심있으신분 연락주시면 감사하겠고, 예약보단 빠른거래원합니다. 

의미없지만 풀박(구성품안씀)이라 최대한 새것처럼 해서 드릴게요. 

읽어주셔서 감사합니다.",        서울 양천구 신정7동      ,285000
아이폰12 64 기가 그린 상태깨끗한거 팔아요,"외관깨끗합니다
배터리효율85%입니다
전체적으로상태좋아요
기능정상작동잘돼요 
따로수리없어요
가격조정안해요 네고는불가합니다",        대구 달서구 월성2동      ,300000
아이폰12프로 256,"아이폰12프로 256 퍼시빅 블루입니다. 
상태는 사진에 보듯이 깨끗합니다. 
액정 이상 없고 지문방지 필름 붙어 있습니다. 
배터리 78
박스는 있는데 충전기는 없습니다. 

아직 안올렸는데 에어팟프로 1세대 있는데 같이 구매하시면 7만원에 드리겠습니다.
상태는 기계 이상없이 작동 잘되는데 생활기스 있는편 입니다. 
제가 놀러 갔다가 아이폰 충전기와 에어팟 충전기를 잃어버려서.. 아이폰 처분합니다. 

아이폰 쓰시는 분은 꼭 에어팟 필수일듯해서요..",        대전 서구 만년동      ,430000
"아이폰12 미니(128기가, 그린, 배터리 성능 99퍼) 팝니다.","아이폰12미니(128기가, 그린, 배터리 성능 99퍼) 판매합니다.

23년 4월에 애플 공식서비스센터에서 리퍼 받은 제품입니다.

서브폰으로 사용했어서 거의 새것입니다.",        경남 진주시 이현동      ,330000
(급처) 아이폰 프로12 팝니당,"세컨폰으로 구매 해서 매우 깨끗합니다. 잔기스 및 하자 없습니다.
디스플레이는 2달전에 사설에서 새걸로 교체했습니다. 배터리 효율은 100프로 입니다.",        서울 마포구 합정동      ,410000
아이폰 12 64GB 완전 새것 같은 우수한 상태,"이 휴대폰은 수리 이력이 없습니다.
모든 부품은 오리지널 애플 부품입니다.
기능상 문제가 전혀 없습니다.
SIM 카드를 삽입하고 바로 사용하시면 됩니다.
큰 스크래치가 없습니다.
이 휴대폰은 오리지널 아이폰이기 때문에 오래 사용할 수 있습니다.

가격 협의 가능합니다. 질문이나 가격 제안이 있으시면 메시지 보내주세요.",        서울 중구 필동      ,295000
아이폰12  블루 128g  A급,"A급정상해지폰
선택약정가능
모든기능정상
베터리효능81%
부평역",        인천 부평구 부평동      ,320000
아이폰12프로 512,집에서 아기 사진만 찍고 사용하던 폰입니다.상태 깨끗하며 배터리효율 75%입니다.,        경기도 평택시 용이동      ,500000
아이폰12프로 128기가 풀박스 판매합니다,"풀박스이며 액정 뒷액정 싸이드 카메라 모든부분 보호 필름 붙어있으며 제거시 특sss급입니다 
케이스와 카메라 보호필름은 함께드립니다 
인천지역은 직거래시 출장갑니다",        인천 남동구 만수3동      ,450000
아이폰 12미니 128기가 팔아여~~~,"12미니 128 블랙 입니다
정상해지 공기계구요 ! 
기능 모두 정상입니다. 
배터리 88프로구요 
액정에 생활기스 조금 있습니다 
강화필름 붙혀져 있어요 

서현역거래",        경기도 성남시 분당구 서현1동      ,260000
아이폰12 64기가 블루,"아이폰 12 64 블루
구매하고 계속 케이스 끼고잇어서 상처없어요
생활기스 말곤 아주 깨끗해요.
초기화 해놓은 상태고 배터리 상태를 체크 못햇네요.
78~85% 이상이지 않을까 싶어요
1년7개월 정도 사용..

네고X..

📸#사진 그!대!로! 예요🙂
장소와 시간 조율 가능해요.",        서울 마포구 합정동      ,298000
아이폰12 미니 128,"아이폰 12 미니 128기가 입니다
지문, 안면인식, 무선중전등 모든동작 문제 없으나
후면 표준 카메라가 찍히긴하는데
촛점이 약간 안맞는 경향이 있습니다
배터리 81퍼

케이스 2개, 강화유리 필름, 카메라 보호필름
벨킨케이블 포함 케이블 2개

비대면 택배함 거래 가능
입금하시면 택배함넣고 번호 비번 드립니다 저희집까지 오셔야합니다

예약없고 먼저 오시거나 입금 먼저하시는 분 우선
중고 직거래상 ""반품환불 불가!!!""합니다
너무늦은시간 이른시간 채팅 답장 못드립니다 ",        강원도 원주시 반곡동      ,210000
아이폰12 64기가 블루,"아이폰 12 64 블루
구매하고 계속 케이스 끼고잇어서 상처없어요
생활기스 말곤 아주 깨끗해요.
초기화 해놓은 상태고 배터리 상태를 체크 못햇네요.
78~85% 이상이지 않을까 싶어요
1년7개월 정도 사용.

네고X ..
📸#사진 그!대!로! 예요🙂
장소와 시간 조율 가능해요.",        인천 연수구 송도1동      ,298000
아이폰 12 mini 128g 퍼플,"✔️퍼플
✔️배터리성능 76%
✔️모서리 찍힘 상태 사진 확인

핸드폰 바꿔서 초기화 상태로 급하게 팝니다.
기기 단품입니다.",        서울 구로구 고척동      ,230000
아이폰 12 미니 판매중,"상태 좋은 아이폰 12 미니 판매합니다. 

- **모델:** iPhone 12 mini
- **저장 용량:** 256GB
- **배터리 상태:** 88%
- **상태:** 긁힘이나 찌그러짐 없이 거의 새것입니다.
- **액세서리:** 원래 상자와 충전기가 함께 제공됩니다. 

이 전화기는 잘 관리되었으며 거의 ​​새것과 같은 상태입니다. 안정적이고 컴팩트한 스마트폰을 찾는 모든 사람에게 적합합니다. 

자세한 내용을 원하시거나 관람 일정을 정하시려면 언제든지 저에게 연락해 주세요.",        경기도 파주시 광탄면      ,330000
아이폰 12프로 128기가,"아이폰 12프로
골드
128기가
기스 깨짐 x
배터리 80",        대전 유성구 자운동      ,400000
아이폰 12미니 128기가 블랙,"정상해지 완료 3사 즉시사용가능
배터리 성능 85프로 상태 매우 깨끗합니다",        제주 제주시 아라동      ,250000
아이폰 12미니 64GB,"아이폰 12미니 64GB

앞.뒤 액정 파손이나 유리 파손 없습니다
생활기스는 존재합니다
카메라는 가끔씩 초점이 안 맞을때가 있어요
페이스 아이디O 수리이력은 따로 없습니다
배터리 효율은 81% 입니다

구매하시면 박스.케이스 같이 드립니다",        강원도 원주시 행구동      ,250000
아이폰 12미니 64GB,"아이폰 12미니 64GB

앞.뒤 액정 파손이나 유리 파손 없습니다
생활기스는 존재합니다
카메라는 가끔씩 초점이 안 맞을때가 있어요
페이스 아이디O 수리이력은 따로 없습니다
배터리 효율은 81% 입니다

구매하시면 박스.케이스 같이 드립니다

주말거래 가능",        인천 연수구 동춘3동      ,250000
아이폰 12 미니 128기가 팝니다.,"색상 퍼플입니다.

베터리 효율 74% 입니다.

찍힘 자국 한군데 있습니다.

액정은 필름 붙여서 사용하고 케이스도 

항상 씌워서 사용해서 정말 깨끗합니다.",        충북 청주시 흥덕구 봉명동      ,250000
