,data_pid,href,image_url,location,price,time,title,series
4205,230398859,https://m.bunjang.co.kr/products/230398859,https://media.bunjang.co.kr/product/230398859_1_1689731148_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4206,230292196,https://m.bunjang.co.kr/products/230292196,https://media.bunjang.co.kr/product/230292196_1_1689644489_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4207,230292013,https://m.bunjang.co.kr/products/230292013,https://media.bunjang.co.kr/product/230292013_1_1689644321_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4208,230292951,https://m.bunjang.co.kr/products/230292951,https://media.bunjang.co.kr/product/230292951_1_1689645163_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4209,230292766,https://m.bunjang.co.kr/products/230292766,https://media.bunjang.co.kr/product/230292766_1_1689644995_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4210,230292570,https://m.bunjang.co.kr/products/230292570,https://media.bunjang.co.kr/product/230292570_1_1689644827_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4211,230292372,https://m.bunjang.co.kr/products/230292372,https://media.bunjang.co.kr/product/230292372_1_1689644659_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4213,230190185,https://m.bunjang.co.kr/products/230190185,https://media.bunjang.co.kr/product/230190185_1_1689558105_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4214,230191019,https://m.bunjang.co.kr/products/230191019,https://media.bunjang.co.kr/product/230191019_1_1689558780_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4215,230190780,https://m.bunjang.co.kr/products/230190780,https://media.bunjang.co.kr/product/230190780_1_1689558611_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4216,230190571,https://m.bunjang.co.kr/products/230190571,https://media.bunjang.co.kr/product/230190571_1_1689558443_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4217,230190373,https://m.bunjang.co.kr/products/230190373,https://media.bunjang.co.kr/product/230190373_1_1689558274_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4218,230189976,https://m.bunjang.co.kr/products/230189976,https://media.bunjang.co.kr/product/230189976_1_1689557937_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4219,229892568,https://m.bunjang.co.kr/products/229892568,https://media.bunjang.co.kr/product/229892568_1_1689298748_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4220,229798221,https://m.bunjang.co.kr/products/229798221,https://media.bunjang.co.kr/product/229798221_1_1689216493_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4221,229692909,https://m.bunjang.co.kr/products/229692909,https://media.bunjang.co.kr/product/229692909_1_1689126292_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4222,229798650,https://m.bunjang.co.kr/products/229798650,https://media.bunjang.co.kr/product/229798650_1_1689216850_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4223,229798246,https://m.bunjang.co.kr/products/229798246,https://media.bunjang.co.kr/product/229798246_1_1689216513_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4224,229798844,https://m.bunjang.co.kr/products/229798844,https://media.bunjang.co.kr/product/229798844_1_1689217018_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4225,229798450,https://m.bunjang.co.kr/products/229798450,https://media.bunjang.co.kr/product/229798450_1_1689216682_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4226,229798042,https://m.bunjang.co.kr/products/229798042,https://media.bunjang.co.kr/product/229798042_1_1689216344_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4227,229797824,https://m.bunjang.co.kr/products/229797824,https://media.bunjang.co.kr/product/229797824_1_1689216176_w292.jpg,지역정보 없음,540000,2023-07-30 20:14:31,s22+플러스 256기가 그린 54만원,갤럭시 S22
4228,229206899,https://m.bunjang.co.kr/products/229206899,https://media.bunjang.co.kr/product/229206899_1_1688693906_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4230,229111205,https://m.bunjang.co.kr/products/229111205,https://media.bunjang.co.kr/product/229111205_1_1688609056_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4231,228907633,https://m.bunjang.co.kr/products/228907633,https://media.bunjang.co.kr/product/228907633_1_1688434671_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4232,228811466,https://m.bunjang.co.kr/products/228811466,https://media.bunjang.co.kr/product/228811466_1_1688348660_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4233,228719766,https://m.bunjang.co.kr/products/228719766,https://media.bunjang.co.kr/product/228719766_1_1688264166_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4235,228624794,https://m.bunjang.co.kr/products/228624794,https://media.bunjang.co.kr/product/228624794_1_1688175795_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-07-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4236,228531216,https://m.bunjang.co.kr/products/228531216,https://media.bunjang.co.kr/product/228531216_1_1688089764_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-06-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4237,228433116,https://m.bunjang.co.kr/products/228433116,https://media.bunjang.co.kr/product/228433116_1_1688003132_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-06-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
4238,228331385,https://m.bunjang.co.kr/products/228331385,https://media.bunjang.co.kr/product/228331385_1_1687917174_w292.jpg,서울특별시 광진구 구의제1동,540000,2023-06-30 20:14:31,s22플러스 256기가 그린 54만원,갤럭시 S22
